本来是下了6g的订单，等了6天还没货，只有买4g内存的了，不过感觉6g的内存对于我来说过剩了，昨天晚上下的单，今天中午就拿到了，物流满分，拆开机子被镇住了，还能这么漂亮，上一部手机是5s，黑边太大了，这次感觉屏占比很大，用的很顺手，有人说mi 6太重了，感觉并不是那么重啊，拿在手里刚好有分量感。4g的运行内存对于我来说够用了，感觉这三年都不用换手机了，过几天再看看效果,,2017-11-22 21:08:43,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
手机拍照真的不错，其他功能都正常。除了拍照好像其他功能都那样吧。手机就拍不到了。,,2017-11-27 22:51:56,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员[试用]
大家好我是一个米粉也是一个汽修工2016年买的小米5s给货车压过屏幕也没有一点事情也掉到过水里就是前几天不小心掉到机油里屏幕就有一点点进机油不好看刚好就看见小米6就买了小米真心好希望越做越好,,2017-11-26 20:08:56,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
到货快20天了，做个总结，米6陶瓷版非常好，曾经小米的第一代拥趸，今天的米6给了我不一样的感觉。第一:手感好，陶瓷的毕竟不同；第二:系统的速度；第三:照相也给力，那些说照相不行的，我说句话你们都是摄影大师。至于有人说后面缝隙看得到一条缝，反正我找了很久没找到。下面两个截频一个实拍,,2017-11-27 07:24:29,来自京东Android客户端,6GB 128GB,陶瓷黑,钻石会员
一个字，爽！2个字，流畅！一直用的小米手机，支持国产，非常流畅，你值得拥有，米粉没毛病，666:,,2017-11-22 12:47:18,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
还可以，玩游戏有点卡，其他的都还不错。备用机算很好的了。希望以后使用不卡顿。,帅气！,2017-11-18 19:15:17,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
亮蓝色看着很惊艳，运行流畅，就是电源键和音量键有点松，另外中框不知道会不会像黑色版的一样掉漆。,,2017-11-26 12:17:03,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
拿在手机的感觉摸着很舒服，外观漂亮，性能也不错，也很划算，京东物流也很快。,,2017-11-24 22:56:26,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
后盖有个缝去纸宽，小巧珑珑，还算不错，不过最好多200买6+64的我想换了,,2017-11-19 11:43:55,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员[试用]
现在在用，好评 现在还有一部新机在手！,老米粉，真推荐！,2017-10-02 09:23:55,来自京东Android客户端,6GB 64GB,亮黑色,钻石会员
非常好用，一直支持小米，官网没货，就来京东商城了，快递很快，手机好用。,,2017-11-28 21:52:37,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
外观不错的，双面玻璃，超靓真的好看 2；屏幕清晰度很高，系统运行还算很流畅，续航很不错，可放心用一整天。总体来说，性价比还是很高的，对小米6还是很满意,,2017-11-24 15:59:18,来自京东Android客户端,6GB 128GB,陶瓷黑,钻石会员
原本在官网买，无奈太慢了，来京东下单第三天就到了，用起来很流畅，手感不错，很满意,用了几天，挺流畅的，目前没发现任何毛病，一直对京东的质量放心,2017-11-20 15:22:19,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
性价比利器，很轻很舒服，很喜欢,,2017-11-16 16:28:18,来自京东Android客户端,6GB 64GB,亮黑色,银牌会员
贼快贼好看，米6没有让我失望，喜欢小米的系统，从米2S开始，照相机也非常好，手机功能强大,,2017-12-01 11:57:36,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
很不错！难得抢到宝石蓝。不过价格没啥优惠。目前用着还可以。偶尔相机打开卡顿，应用双开功能很好。物流送来后外壳包装有点磕碰痕迹，还好货品没影响。128g才够用，6G内存感觉还是不够。期待出更大内存。双摄感觉没啥实际作用，没啥作用。总体还是说的过去，耳机取消了3.5的传统耳机线插口，带来了不便，很多耳机再没有转换器的情况下不能用，尤其充电时就不能听歌，太**！产品研发有问题！小米不再发烧了。。。,,2017-10-18 16:33:21,来自京东Android客户端,6GB 128GB,亮蓝色,钻石会员
骚蓝色很漂亮，不过小米也太节约成本了吧 包装简陋，也没耳机,,2017-11-19 19:00:54,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
今天刚收到货，里面有送透明手机软壳，很不错?，就是感觉屏幕小了，如果屏幕再大点就好了。,,2017-11-18 14:52:56,来自京东iPhone客户端,4GB+64GB,亮蓝色,银牌会员
第一次用小米，用了两个星期，写出来能想到的感觉辅助后来用户做判断。米6的金属中框和玻璃实在是亮瞎眼，真的闪眼睛，所以刚才无聊才去看玻璃后盖，确实有公差，没有小米5那种严丝合缝的感觉，其实感觉四曲面就是宣传时好听，对手感的提升几乎为零。正常用看不到漏光，从底部180&deg;看顶部屏幕才能看到，正常人应该不会这么看屏幕?。MIUI的确人性化，感觉用多了会呆，WiFi没问题，手机反应快，指纹解锁迅速，手机太重，拿着手累。除了文件夹里的广告，其它的都能关闭。不经常听歌拍照，也不知道音质是什么东西，和女友通电话她说声音很真实。手机是指纹收集器，得随身佩戴毛巾，按键轻微松动，不过按下去的手感很好，大概80分钟充满电，正常使用1天半。小米手机感觉还是不错的，雷粉。,评价不给通过，京东实在怎么想的，现在还在外面的救赎一对对&radic;对&radic;ofo共享单车,2017-06-26 12:40:41,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
手机挺不错的就是发货太慢了，本来想买陶瓷版的，尽然没货坑,,2017-11-24 17:44:02,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
原本说25日后才有货，但18日就到了，真是大大的惊喜。米6各方面没得说的，性价比超高!,,2017-11-19 10:06:13,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
机器很漂亮，颜值担当，系统飞快，就是Home键反馈有点麻，不如苹果手感好，希望小米用更好的线性马达，价格再高点都可以,,2017-11-16 16:56:39,来自京东Android客户端,6GB 64GB,亮黑色,PLUS会员
"好评  两天就到了*多天没发货 在这马上就发了
手机感觉还好 就是金边让我感觉很&ldquo;惊喜&rdquo;",,2017-11-22 08:25:27,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
小米6，性能怪兽，真的没有什么可以挑剔的，拿在手上非常有手感，背面还可以当个镜子，的确好靓丽，最新的M9系统要自己升级，上网处理好快，相机的深景效果超级棒，照出来好好看。个人觉得贴膜是个大难题，难找到合适的曲面屏的钢化玻璃，都是有一点点白边的，将就一下吧。,,2017-11-23 09:08:50,,6GB 128GB,亮蓝色,钻石会员
京东快递就是快，一大早就到了！第一次用小米看来还不错，就是要自己去贴膜！总的满意吧,,2017-11-18 14:23:42,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
亮蓝色真的好看,,2017-11-30 10:40:51,来自京东iPhone客户端,4GB+64GB,亮蓝色,金牌会员
机器很好看，速度也很快，比我以前的mix快，就是电池不是太经用，跟荣耀9好像样子,,2017-11-28 18:01:11,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
米6性能呢很不错，骁龙835处理器确实用的爽，蓝色外观靓丽美观，当初一直在note3和米6之间徘徊，但是5.15英寸的完美尺寸还是让我选择了米6，不过有两点遗憾，一是曲面屏幕难以贴膜。专业贴膜的人贴上也会让边缘有白色痕迹，二是sim卡是最小版的微卡，还需要去营业厅剪卡。如果价格还能再降些，那就更完美啦,,2017-11-21 18:46:58,,4GB+64GB,亮蓝色,PLUS会员[试用]
官网查验是正品机，手机运行流畅，上午拍下午到京东物流配送很快，待用一段时间再追评,,2017-11-19 21:37:54,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
除了米粉卡还没到以外，其他的挺好的，客户说要一星期才发?,,2017-11-26 17:15:52,来自京东iPhone客户端,4GB+64GB,亮蓝色,PLUS会员
宝贝今天收到正在试用中。希望是理想中手机。首次感觉很好?,,2017-11-18 11:44:29,来自京东iPhone客户端,4GB+64GB,亮蓝色,PLUS会员
性价比很高，4G够用的了，手感很好，跑分17w,,2017-11-19 20:05:37,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
一般一般，世界第三，用用看吧！希望用长久，京东物流很快更快，给力！像素凑合！,,2017-11-20 14:37:12,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
小米6啊！我终于在双十一得到你了，来不及解释了，快开车！,,2017-11-18 20:19:22,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
用了几天，买的骚蓝，说下体验。首先说下包装实在是有点不上心。这种易碎物品外面居然只套了一层泡沫纸，盒子外面都有点坑坑洼洼。做工上，后盖缝隙有点点大，屏幕顶部有些许漏光，不过不算严重。还有这个屏幕不知道是什么问题，钢化膜贴上去白边很大，给曲面屏机贴膜贴过几台，米6的白边是最大的，不知道是屏幕问题还是膜的问题。还有就是拍照，感觉真的不算多好，特别是晚上。其次说说性能，骁龙835还是很op的，打王者农药和WOT闪电战6得不行，MIUI9优化得也很流畅，基本不会有卡顿想象。小米注重性价比与性能，细节上还是有很多需要完善的。,,2017-11-25 18:05:38,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
颜色好看，颜值也可以，使用中还没有发现不好的地方，个人喜欢就好。,,2017-11-22 14:25:06,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
非常喜欢，很漂亮，亮瞎眼的蓝色，就是这呢与众不同。手机很流畅使用一阵再说！,,2017-11-19 17:15:16,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
"从米1,到2s，到米4，中途换成苹果6，最终换到米6，小米手机真的非常棒，忠实米粉。目前没有发现问题，系统非常流畅，性能怪兽，刚回来安兔兔跑的分17.8万，背面一点点点的缝隙，很圆润，没有漏光，亮蓝色在光照充足的条件下真的是非常的梦幻，这个价钱，这性价比，835处理器中绝对的王者，以后还将一直用小米，没有让我失望。",,2017-11-26 23:09:29,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
交99元定金预约买的，今天到的货，质量还不错，信赖京东,,2017-11-18 12:04:05,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
宝贝已收到，用了几天，感冒很好。希望不要像小米5用不到一年就又慢又卡。,很快，很好,2017-11-21 12:38:29,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
小米6是我用过的迄今为止最好用的手机，到手就能升级MIUI9，真的如丝般顺滑，应用打开非常快，不愧为晓龙835的cpu。,,2017-11-12 23:00:13,,6GB 128GB,亮蓝色,钻石会员
用了两个多月了，除了背壳缝隙大了点，其他都挺好的没啥毛病。裸机拿在手里真漂亮，手感也不错，沉甸甸的很有质感。,,2017-11-26 22:43:09,来自京东iPad客户端,6GB 128GB,亮蓝色,PLUS会员
用了三天来说说我的感受，拿到手的第一时间心里想的是：我去你da爷终于到货了！首先来讲外观，亮黑色给我感觉还是很惊艳的，特别是光线充足情况下那种光泽，颜值我打九分，耗电量基本满意，玩了三把农药耗电百分之十五，毕竟是夏天，发热有一点，还可以接受，充电速度也还可以，电量没有用完过，反正百分之五十到充满不到四十分钟，可能是新手机加上配置还不错吧，用起来还是非常流畅的，这几天都没卡过，打开app速度略逊于同事果七，在安卓阵营应该算顶尖了，拍照效果中规中矩，双摄对成像提升不大，白天还好，夜拍噪点略多，最后要说的是wifi断流，昨晚连续遇到两次，间隔不到一小时，正看直播突然连不上了，显示无网络，关闭wifi再打开恢复正常，感觉很闹心，这个问题小米真的应该重视。总体来讲米六没有特别的优点，除了偶尔的断流也没什么明显缺点，性价比并不十分突出，要买的童鞋不要抱太大期望，至少是没达到我的预期，起步价比以往贵了大几百，和前代产品并没有表现出特别大的进步,,2017-07-27 14:56:45,来自京东Android客户端,6GB 128GB,亮黑色,金牌会员
手机手感不错 系统流畅 运行快 目前没看出有问题,,2017-11-20 10:32:49,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
"一直关注小米，为小米产品自豪。双十一终于在京东买到价廉物美的新版小米6，挺喜欢的。
京东速递也值得一赞，原说21号前送货，今天上午就已收到，点赞！
但就是没有见发票随货物一起送来，不知道是不是后补寄，请京东跟进和解释。
至于质量，还是相信小米的（已是第二部小米手机）。
使用心得，有时间后补",,2017-11-18 10:53:55,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
黑色没货，只有亮蓝色的，颜色不影响使用。感觉还不错，触感方面都OK,,2017-11-19 09:20:18,来自京东Android客户端,4GB+64GB,亮蓝色,钻石会员
手机凌晨三点下单，下午四点就到了，京东物流就是快的让人毫无脾气！首先小米的陶瓷手感好得没话说啊，颜值也高，后盖缝隙什么的，带个套子谁还去在意这个。然后就是系统，很流畅，基本没卡顿过，应用基本秒开，玩游戏（最强NBA，极品飞车，终结者2）毫无压力，最强处理器果然不是盖的！前置摄像头的800万太假了，不过米6主打性能，这个拍照效果可以理解。电池的话，很耐用，不知道用久了会怎么样。有个很大的遗憾就是没有HIFI芯片，从小米note转过来的，听音乐音质突然差这么多，很不适应！总的来说还是很不错的，就是6G的太难抢了。,,2017-11-20 13:17:12,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
随便评价下吧...首先是外观，陶瓷+不锈钢中框质感满满，看起来相当有质感。特别是在阳光下，非常漂亮。同时手感很好，很细腻圆滑。其次是性能，835+6G用上两年轻轻松松，MIUI的支持一向又很好(我躺抽屉里两年的MI 2都能更MIUI你敢信？)拍照...不说了，白天还行，夜间基本就一个字：Rubbish，连两年前的Galaxy S6都不如。续航不错，中度使用一整天毫无压力。还有一个不算缺点的缺点：整机比较重，180多克的重量对于一部5.1寸手机来说基本是天文数字。男生可能还好接受，毕竟重起来也很有质感。手小的女生可能就要好好考虑下，长时间手可能会累哦～如果你能接受以上缺点，那同价位无疑米6是你的最佳选择。以上,,2017-11-16 18:17:32,来自京东Android客户端,6GB 128GB,陶瓷黑,金牌会员
支持国产手机刚到两天速度贼快不愧835处理器，包装也很强6666,,2017-11-25 10:16:00,来自手机QQ购物,4GB+64GB,亮蓝色,银牌会员
物流快，外又观漂亮，手握大小正合适，手机运行速度快，待机时间长。,,2017-11-21 15:47:34,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
手机很有质感，自带的miui9系统，目前没毛病，背后魔镜很漂亮！,,2017-11-19 18:48:18,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
从用智能机开始就一直用小米，从2S到米6，支持国货！,,2017-11-18 20:16:08,来自京东Android客户端,4GB+64GB,亮蓝色,钻石会员
等2天就有货，京东送货又快又好，米6狠快,,2017-11-18 10:39:43,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
物流太慢了，等了时间太长了，希望物有所值,,2017-11-16 12:30:50,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
非常不错和我的顶配一样流畅，支持小米希望会越做越好越做越大,,2017-11-25 18:19:17,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
挺不错的，上午下单，下午就到了。买来送给女朋友的生日礼物。,,2017-11-21 18:18:16,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
看了好几款小米系列，最终选择米6，暂时还可以。没什么问题。,,2017-11-19 16:49:11,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
心心念念的蓝色小米6终于到手了，老公很开心！之前还断货了！,,2017-11-19 13:16:04,来自京东iPhone客户端,4GB+64GB,亮蓝色,钻石会员
宝贝已收到，很漂亮，我一直用小米，全家都是小米，必须赞一个,,2017-11-17 23:03:48,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
还不错，不过还要观察一段时间，照相好,,2017-11-24 12:58:30,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
还好，流畅度还行，显示屏幕不错.............,,2017-11-21 19:25:28,来自京东iPhone客户端,4GB+64GB,亮蓝色,钻石会员
怎么样自己看吧。整体来说拍照还可以。但是没有达到我的预期。手机中规中矩。没有啥优点。也没啥太大缺点。网上说的边缝塞A4那确实是可以的。让我最不满意的就是太重了。不过手感还是可以的。美不美啥的带个套也看不出啥来了。屏幕贴个膜也丑了。都是以防万一的。用了这些天。没发现啥太大的问题。整体来说是可以的,,2017-11-20 20:07:21,,4GB+64GB,亮蓝色,PLUS会员
如同介绍 双11买的 18号到了 16号凌晨送的 挺快的,,2017-11-18 15:52:17,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
手机很好用，几年时间不知道在京东购买了多少台手机，亲戚，朋友全是我帮忙上京东买的，品质保障很放心,,2017-11-11 06:33:06,来自京东Android客户端,6GB 64GB,亮黑色,PLUS会员
不错，蓝色的是比黑色的好看，支持。,,2017-11-18 06:23:15,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
"用了半个月来评价的，总体来说还是不错的。优点就不多说了，只说一下缺点吧。
第一：买的这个手机屏幕两边有不明胶体，申请了换货，然后京东售后又给发了一个新的手机，第二次发来的手机还不错。用起来没啥问题。
第二：也就是我现在用的这个手机，今天上午充电时，我拿起手机给我女朋友聊微信，我去，卡得要死，也是我第一次见这样的情况，不得已重新启动了一下，后来就没事了！
第三：关于大家评论的什么WIFI断流啊，没遇到过，我本来就是冲着miui9来的，没想到现在还没有推送稳定版。唉，这让人有点失望啊。
第四：就是指纹识别录入的第一个和第二个指纹明显的有区别，包括反应速度，解锁速度，第一个明显比第二个快的多，正确率也高的头，没有r9s的指纹识别厉害。
说了这么多，总之，这款手机不错，可以试试用一下，绝对改变你对小米手机的认识。",手机现在用了几个月了，没毛病！还是小米旗舰机！没的说,2017-08-16 15:04:25,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
手机用了一个多月发现一个问题，莫名其妙掉电，机身还发热。最近两天犯病的，非常恼火，所有的后台应用都关了，睡个觉醒来发现电少百分之几十！,,2017-11-17 07:41:44,来自京东Android客户端,6GB 128GB,陶瓷黑,钻石会员
帮同事买这款手机的，说非常喜欢。,,2017-11-29 21:56:19,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
身材比我原来的红米N3小了一圈，手感很棒，各种顺滑，就是特别容易粘上手指印。操作流畅，同样玩游戏，五六十人同屏刷怪一点都不带卡顿的。指纹解锁超级快，还没反应过来就解开了。电池耐久量还可以，充满了可以连续开着玩上六七个小时游戏没有问题，色彩鲜艳度比我原来的红米也略高，亮度的自我调节也是比较人性化。暂时来讲，没有发现什么问题。,,2017-11-28 09:41:51,来自京东Android客户端,6GB 128GB,陶瓷黑,金牌会员
实物颜色较图片偏深些，护套都送了也没舍得连贴膜一起送,,2017-11-29 00:59:38,来自微信购物,4GB+64GB,亮蓝色,金牌会员
体验还是不错的，毕竟跑分高嘛，看别的835好多3000+，相比起来性价比还是可以的，毕竟也算是主打。说说手机，握持感很不错的，5.15也是单手操作很顺，拍照满意（个人对拍照要求不高，不过还是要清晰一点的好），论流畅度那是没得说。外观很一般，没有全面屏，没有曲面屏，没有0边框（毕竟价格在那），如果不是颜控的话，单论实用性应该是最好的选择了。,,2017-10-21 17:48:53,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
米2跳到米6希望还是米又一样好用,,2017-11-19 12:03:39,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
很不错，给弟弟买的，速度也非常快，因为在实体店要强制消费200元，相当于绑定的，就没买，然后就在网上买的，还不错,,2017-11-13 10:29:40,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
"我以前用的苹果6sp,小米反应速度快，玩游戏不卡，手机不发热。充电很快。说说缺点，耗电快，有时会卡界面需要重启界面才行。背面容易粘指纹，安装上金属壳后，放歌触碰背面会暂停。所有触摸键有时候不太灵，需要多按一下。像素看起来似乎还不如5s 好一点。不过总体来说还是很满意的。我用手机程度比较轻。",,2017-11-23 08:42:24,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
宝贝收到了，只是没有送膜，没有耳机。使用后再追评。,,2017-11-18 16:57:42,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
我随手一打就是十个字,,2017-11-17 16:25:31,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
蓝色很漂亮，老婆很喜欢，很是不容易抢购上蓝色的。,,2017-11-30 16:45:55,来自京东Android客户端,4GB+64GB,亮蓝色,钻石会员
等了10天终于到了，早就想买小米6一直买不到，本来一直等的6g可是却抢到的4g的，心里还是很不舒服，其实4g本来也够用了可是出了6g的标配干嘛还出4g，对于小米这个品牌的销售模式真的用力吐槽，购物体验真的很差，还好宝贝到手了，一切还好，虽然心里不怎么满足，但是还是要给个5星，只希望宝贝会很好用。,,2017-11-19 00:55:55,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
一直看着它一年一年发展的越来越好，心里也在为京东发展壮大而加油打气。为什么我喜欢京东购物，因为可以当天买自己喜欢的商品，明天就可以到达客户的家中，为什么我所有的评价都相同，因为在京东买的东西太多太多，商品积累的太多没有评价，最佩服的，还是京东物流，有时晚上11点前动动手指，购买的商品，第二天上午就送到单位或者家里。自营的商品挺有保证，售后，有问题打专属客服热线。客服很赞，一句话的事儿，直接上门取件退，上门更换新商品，家电有价保，一个月退货，半年换货，实体店儿弱爆了，根本没有竞争力与京东相提并论；比老家的商铺街上的价格省了一大截票子哈，平时基本不逛街，在家逛京东商城就能买到合意的超值商品，有些明显比超市还划算，永远支持信誉商家。,,2017-11-25 14:58:48,来自京东Android客户端,6GB 128GB,亮蓝色,PLUS会员
感觉不错，发货速度很快，支持,,2017-11-22 12:50:26,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
早知道那么漂亮就买顶配的了。,,2017-11-22 02:41:10,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员[试用]
帮弟弟买的，一直在京东购物，看着不错，会继续关注,,2017-11-21 21:39:14,来自京东iPhone客户端,4GB+64GB,亮蓝色,钻石会员
手机是正品，使用起来很流畅，各方面表现都很好，唯一缺点是屏幕很脆弱，使用了半个月已经很多细小划痕了，建议贴膜,,2017-11-18 08:42:12,来自京东Android客户端,6GB 128GB,陶瓷黑,金牌会员
老公很喜欢，颜色挺漂亮，快递很给力！,,2017-11-29 20:49:43,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
手感很好。机身挺薄。待机给力。反应迅速。值了！,,2017-11-25 07:00:34,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
可以说是性价比最高的一款手机。而且大小合适。配置也是排前面的，。比oppo最好的机子的配置高的太多。不是一个层次。但又比同级别的华为苹果要便宜1000多块。关键是用着舒服。感觉这款机子可以用好久都不会显得落伍。,,2017-11-21 17:56:35,来自京东Android客户端,6GB 128GB,陶瓷黑,PLUS会员
还是不错的 性价比 现在还是抢购 小米6 能买到就不错了 还行 有时会断流 升级了之后好点了,,2017-07-12 11:10:17,来自京东Android客户端,6GB 64GB,亮黑色,PLUS会员
24号到的，用了三天了，性能超级棒，运行真的好快！拍照也很清晰，外观也很耐看，但是有点容易染上指纹！打王者随便怎么设置都完全没有卡顿，也没有怎么发热！电池一天一冲的话，也能够打四小时王者再坚持到晚上，不打游戏的话，一天电池用不完，晚上睡觉的时候也还有差不多一半的电量！小米6我很满意！,,2017-11-28 00:23:05,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
"同档位机型对比了v9和r11，1加5t,努比亚直接无视，电池低于3300毫安的一律不考虑。我对续航有要求。真机体验了感觉还是米6最佳，从体验上来说三者都能极为流畅的满足日常影音娱乐需求。下面我说说优缺点。v9亮点2k屏，通话清晰。但是屏效果并不惊艳，色彩饱和度一般，略微偏色。最不能忍受的是颜值弱到爆，还有个大下巴。用的虚拟键下面白白增加1公分多长度闲着，好无厘头。换了三部全部emmc5.1的存储卡，不想抽奖直接放弃了。1加t5系统好评不高，优化的值得担心，价格还贵好几百，放弃。米6握感颜值极佳，2.1存储速度快，缺点是背部易脏，不耐摩擦。建议戴套。使用偶尔突然卡的跟幻灯片似的，三秒后恢复正常，两个月出现3次这情况，欢乐斗地主分享的时候半边黑屏。夜拍弱爆了，不提了。游戏党建议还是别买了，屏太小，再好的gpu也是摆设。由于我个人追求的是速度和颜值。所以选择米6了，也不后悔。小米的系统还是不错的，希望体验更好吧。",,2017-11-28 09:15:19,来自京东Android客户端,6GB 128GB,亮蓝色,PLUS会员
小米6不愧是小米中的战争机，体面又好用！??,,2017-11-30 19:45:51,来自微信购物,4GB+64GB,亮蓝色,银牌会员
这款手机还是挺不错的。颜值绝对高于小米5。我老弟非常喜欢。京东物流也很快。,,2017-11-10 21:34:29,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
还阔以哦 就是贴个膜四周都有白边,等不到小米七了 先买个溜用哈,2017-11-25 13:22:36,,4GB+64GB,亮蓝色,银牌会员
这价格，这做工，这快递，6666666666666666！一百婚！一百婚！,,2017-08-22 21:43:31,来自京东iPhone客户端,6GB 128GB,陶瓷黑,PLUS会员
从小米2s到小米6，其实小米手机真的不错。,,2017-11-23 21:41:45,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
速度飞快。耗电速度也不快。要是送贴膜就好了,,2017-11-19 21:38:34,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
小米手机666，品质挺好的，没有什么问题，性价比超高，雷军给力,,2017-11-14 09:31:36,,6GB 128GB,亮蓝色,PLUS会员
送货速度很快  当天买当天到,,2017-11-29 17:33:11,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
手机反应挺快   手感滑溜   物流快,,2017-11-24 11:46:12,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
用后才评价的，反应很快，各方面的功能也很强大，很实用的NFC功能，缺点是音量键电源键松动很大，希望改进。,,2017-10-09 00:23:12,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
非常喜欢，很漂亮音质特别好，玻璃后盖,手机不错，但是充电器不行，刚刚在充电过了一会就不能用了,2017-11-20 17:31:52,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
灰常不错，京东的配送速度就一个字，快,,2017-11-17 22:21:37,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
小米6还行，拍照解析度好，闪光灯近摄白色物有点发红！其它都好！不知道为啥？都上双摄，白平衝难弄！,,2017-11-18 19:17:47,来自京东Android客户端,6GB 128GB,陶瓷黑,银牌会员
很美，发货速度也快，支持米,,2017-11-16 12:41:08,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
"给母亲买的，老妈很喜欢。支持
小米",,2017-11-23 10:22:56,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
处理器快到起飞，手感好，建议入手。,,2017-11-22 08:58:21,来自京东Android客户端,4GB+64GB,亮蓝色,钻石会员
给我妈买的，她觉得小米好用，又指定要白色，所以。首先造型还是蛮漂亮，做工比较精致，我用了操作了一下，目前没有下载其他应用除了一个移动app，使用上网，聊天，查话费，感觉打开程序很快，运行流畅。其他只有使用后再观察了。,,2017-11-11 08:36:11,来自京东Android客户端,6GB 64GB,亮白色,金牌会员
什么意思，网很卡，这俩软件压根没网,,2017-11-20 15:26:15,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
很漂亮，较薄，蓝颜色、金边，亮眼。,,2017-11-18 12:58:06,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
"非常好用。第一次用小米手机哈！左右三星S8+,右手小米6。11月份生产的",,2017-11-30 23:46:03,来自京东Android客户端,6GB 128GB,陶瓷黑,PLUS会员
帮同学买的，很不错，同学很满意。,,2017-11-18 19:02:41,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
很好，等了那么多天了，希望耐用点,,2017-11-18 10:07:57,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
手机已经收到几天了，特意用了几天才评价，没有发现问题，本来打算买6G加64的，一直没货，只好买个4G的，用起来还是没感觉到卡，835CPU就是比我小米5的820省电一些，这个一天玩几个小时消消乐，到晚上都还有20-40的电，如果不玩游戏估计两天没问题。,,2017-11-24 13:56:45,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
不愧是835，很流畅~一天一充。,,2017-11-28 01:33:29,来自京东Android客户端,4GB+64GB,亮蓝色,钻石会员
